,teks,label,clean_teks
309,INFO RESMI PT.TRI.3 SimCard anda Resmi M-dptkan Hadiah MOBIL MAZDA-2 KODE PIN: E2747MLB Info Hub: 08996913677 KLIK: www.inforesmi3care.com,1,informasi resmi pttri simcard resmi mdptkan hadiah mobil mazda kode pin emlb informasi hubung klik
310,INFO RESMI SELAMAT!!! NO simCARD Anda Men_dptkn Uang Tunai Rp 45jt. Dr PT.INDOSAT PIN(TBL48VG) info Hub: 085694961118 A/u klik www.indosat-info2013.jimdo.com,1,informasi resmi selamat nomor simcard men dptkn uang tunai rupiah jt ptindosat pintblvg informasi hubung au klik
311,INFO RESMI Tri Care SELAMAT Nomor Anda terpilih mendapatkan Hadiah 1 Unit MOBIL Dri Tri Care Dengan PIN Pemenang: br25h99 info: www.gebeyar-3care.tk,1,informasi resmi tri care selamat nomor pilih hadiah unit mobil tri care pin menang brh informasi
312,"INFO RESMI: PT.INDOFOOD Selamat Anda M-DPT MOBIL NISSAN JUKE, Kejutan Pop Mie. PIN:2F5C4D7 HUBUNGI:085715023547 DRS.H.NALDISUPARMAN www.gebyarpopmie40.webs.com",1,informasi resmi ptindofood selamat mdpt mobil nissan juke kejut pop mie pinfcd hubung drshnaldisuparman
313,"INFO. DANA TUNAI TANPA JAMINAN 20 - 250 JUTA, BUNGA 1,50%, SYARAT PEMILIK KARTU KREDIT PROSES 3 HARI KERJA CALL. FIRLI 021 93417219",1,informasi dana tunai jamin juta bunga syarat milik kartu kredit proses kerja telepon firli
314,"INFO. pinjaman tanpa agunan 10 - 150 jt, Standart Chartered Bank syarat copy KTP, copy kartu kredit, RESMI, MINAT hub : akbar > 021 98391114 / 085714664427 , trimksh.",1,informasi pinjam agun jt standart chartered bank syarat copy ktp copy kartu kredit resmi minat hubung akbar trimksh
315,"INFO:jk anda mau jual Rmh,tanah,mobil,produk/jasa dll PROMOSIKAN sj dg SMS MASSAL biasa hny Rp. 50.000untuk sebar ke10.000 no HP(2jam) hub: 0877399155579 jogja",1,infojk jual rmhtanahmobilprodukjasa lain promosi sms massal rupiah sebar nomor hpjam hubung jogja
316,"Ingin Tahu Angka Jitu! Yg Keluar Putaran Pada Hari ini 20/01/2013 Hubungi : 082-335555-454. mbah TOGEL semarang ""Jamin 100% Tembus"" Raja SHIO (Buka 24 Jam)",1,angka jitu putar hubung mbah togel semarang jamin tembus raja shio buka jam
317,"Ini bpk pnjam hp orng, tlng bliin bpk pls 50rb, krm ke nomr brunya bpk=081215008228, bpk lagi ada msalh di kantor polisi, jgn tlp/sms nnti bpk yg tlp, penting",1,pinjam hp orang tolong bliin pulsa kirim nomr brunya msalh kantor polisi tlpsms nnti telepon
318,"Ini bpk tolong belikan dulu pulsa 20ribu di no barunya bpk karna lagi ada masalah di kantor polisi dan jangan dulu tlp/sms nanti bpk yg tlp, penting.",1,tolong belikan pulsa ribu nomor baru kantor polisi tlpsms telepon
319,Ini no rekeningnya BRI.A/n.A.SRI NARTI NO.rek.2219-01-001948-50-7.,1,nomor rekening brianasri narti norek
320,"ini nomor baru papa, tolong kirimin pulsa 50.000 ke nomor baru papa 085687329010. Papa lagi di kantor polisi, ada masalah. Jangan telepon Papa.",1,nomor papa tolong kirimin pulsa nomor papa papa kantor polisi telepon papa
321,Ini nomor rekeningnya: 5829-01-012786-534. BRI a/n Andika Septiana.,1,nomor rekening bri an andika septiana
322,ini rekeningnya bank bri.no/rek.018801.006474.53.2.a/n:IR MAYANI,1,rekening bank brinorekanir mayani
323,Ini Rekeningnya BANK MANDIRI. NO.Rek:150-00-1002402-2.A/n: MURTIANI,1,rekening bank mandiri norekan murtiani
324,Ini Rekeningnya BRI. Rek: 0881-1010-3433-4506 A/n.RASTO MURDOYO.,1,rekening bri rek anrasto murdoyo
325,Ini rekeningnya mandiri : 900-00-1037951-0 a.n reza prasetya,1,rekening mandiri an reza prasetya
326,Ini Rekeningnya. bank MANDIRI. a/n: ALI SYAMSUDIN. rek: 136-001-198-6939,1,rekening bank mandiri an ali syamsudin rek
327,"Ini, Rekeningnya. Bank BNI No.rek.0277285682 A/n.WAHYUDI ALAMSYAH sms klo sudah dikirim",1,rekening bank bni norek anwahyudi alamsyah sms kirim
328,"ISI PULSA lebih untung di MYVPLUS! selain dpt PULSA kamu bisa lsg dpt voucher diskon, dpt hadiah dan juga dpt point. Yuk klik : http://bit.ly/Myvplus",1,isi pulsa untung myvplus pulsa lsg voucher diskon hadiah point yuk klik
329,Isi ulang Pulsa Rp.5000 regular oleh HD COM 4 SUKSES pada 09/02 12:34.Ref:763179369.GRATIS PULSA sd 250rb hg 7Hr 7Mlm.Ktk:GRATIS krm ke 123,1,isi ulang pulsa rupiah regular hd com sukses refgratis pulsa sd hg mlmktkgratis kirim
330,Isi ulang Pulsa Rp.5000 Regular oleh PUTERA SUKSES pada 11/02 19:57.Ref:78330280.GRATIS PULSA sd 250rb hg 7Hr 7Mlm.Ktk:GRATIS krm ke 123,1,isi ulang pulsa rupiah regular putera sukses refgratis pulsa sd hg mlmktkgratis kirim
331,Jika anda butuh ANGKA jitu GAIB 2D_3D_4D_SGP Yang dijamin 99% tembus. Silahkan SMS 085337807887 MASTERTOGEL,1,butuh angka jitu gaib d d d sgp jamin tembus silah sms mastertogel
332,"Kak, kirimkan dulu pulsa25rb di no baruku ini 085377771822",1,kak kirim pulsarb nomor baru
333,"Kami dr Ktr INDOSAT sdh hub nmr anda tp tdk trsambung,jd kami krm SMS bhw no anda mendpt mobil JAGUAR PIN;d377hi8 info www.kejutanindosat-plusplus.weebly.com",1,ktr indosat hubung nomor trsambungjd kirim sms bhw nomor mendpt mobil jaguar pindhi informasi
334,Kami sdh mnghubungi tdk trsambung SIM CARD anda mendapatkan hadiah ketiga dri PT.AXIS pin [02399877] Klik  www.hadiah-ptaxis.blogspot.co.id,1,mnghubungi trsambung sim card hadiah tiga ptaxis pin klik
335,"Kejutan POIN, hadian Rp 15 jt resmi diberikan untuk pemilik nomor 0812330xxxx. PIN-x7af2547. Untuk Info Kantor Pusat TELKOMSEL 021-23867047, 021-23867048.",1,kejut poin hadian rupiah jt resmi milik nomor xxxx pinxaf informasi kantor pusat telkomsel
336,"Kemudahan dan Keamanan bisnis TOGEL kini Berbentuk online, Bergabung dan raih keberuntungan anda di www.brotogel6.com Satu-satunya situs togel online terpercaya",1,mudah aman bisnis togel bentuk online gabung raih untung satusatunya situs togel online percaya
337,Kepada yth bpk/ibu pelanggan tri saya sumargani dr OPERATOR tri plaza semanggi lt1 jl jend sudirman kav50 jkt pst kirim sms krn nmr anda sulit saya hubungi dengan hal sebagai berikut nmr anda mendapat HADIAH dr promo undian 2013 HADIAH KE4 SUZUKI ERTIGA PIN ANDA:7t899b3 info.www.promotri2013.jimdo.com,1,hormat bpkibu langgan tri sumargani operator tri plaza semanggi lantai jalan jend sudirman kav jakarta kirim sms nomor sulit hubung nomor hadiah promo undi hadiah suzuki ertiga pin andatb informasi
338,Keputusan resmi 3care selamat No.anda Terpilih M'dpt Tabungan Rp.35jt Pin:M902CX8J info kelik www.programisiulang3care.tk ,1,putus resmi care selamat noanda pilih mdpt tabung rpjt pinmcxj informasi kelik
339,"Kesempatan jadi AGEN PULSA MKIOS ALL Operator harga V5=4500, V10=8500, V20=18rb, V25=23rb, V50=45rb, V100=90rb Cara Ketik Daftar kirim ke 087888366677",1,sempat agen pulsa mkios all operator harga v v vrb vrb vrb vrb ketik daftar kirim
340,"Kesempatan menjadi agen pulsa/ALL Operator MKIOS, Harga murah; 5=4500, 10=8500, 20=18000, 25=22000, 50=45000, Ketik GABUNG Kirim ke 087775777917",1,sempat agen pulsaall operator mkios harga murah ketik gabung kirim
341,Kirim ke Bank BCA No. Rek : 2731.7942.96 A/n : ANDRIANTO DJUNAEDI usahakan hari ini trms,1,kirim bank bca nomor rek an andrianto djunaedi usaha trms
342,"Kirim ke MANDIRI aja, a/n ARYA. rek: 131-000-7252-937. klo sudah kabarin ya!",1,kirim mandiri an arya rek kabarin ya
343,Kirimi dulu pulsa 20ewu di no ini 085285485839 Mas Agus,1,kirim pulsa ewu nomor mas agus
344,km dari BANK BRI Sdh tlp tdk bs jd km SMS No.PIN Pemenang anda KG65H8K9 M-dpt HADIAH dari Untung Bliung BritAma Info klik www.HadiahkejutangBri.blogspot.com,1,bank bri telepon sms nopin menang kghk mdpt hadiah untung bliung britama informasi klik
345,"Krim ke BNI aja a/n Ayu Suryani no rek 0215891174, klo sudah dikirim kabarin ya!",1,krim bni an ayu suryani nomor rek kirim kabarin ya
346,Layanan VIP GAMES Rp3300/sms 4x/mgg sdh diperpanjang.Nikmati layanan disini:http://live.vipgames.me/?sid=40186483 stop? *123*66#. CS:02152971540,1,layan vip games rpsms xmgg diperpanjangnikmati layan stop cs
347,"Ma"" belikan dulu besok pulsa 20rbu di no baruku ini 085340781778 penting",1,belikan besok pulsa rbu nomor baru
348,"ma, isi dl pulsa 20 rb di nmr ini 085337784732",1,isi pulsa nomor
349,Maaf kami sdah menghubungi tpi tdak tersambung No.Anda resmi meraih hadiah ke-2 dari PT.M-KIOS pin;M248K81 u/info hadiah klik; www.hadiah-mkios17.blogspot.com,1,maaf hubung sambung noanda resmi raih hadiah ptmkios pinmk uinfo hadiah klik
350,Maaf kami sudah menghubungi tapi tidak tersambung No Anda meraih hadiah ke-2 dr. PT.MKIOS pin Anda M248K81 cek pin Anda di. www.pusat-m-kios7.blogspot.com,1,maaf hubung sambung nomor raih hadiah ptmkios pin mk cek pin
351,Maaf kami sudah menghubungi tapi tidak tersambung Selamat No.Anda resmi meraih hadiah ke-3 dari PT.3CARE Pin ;b8337h9 u/info klik www.hadiah3care-2016.blogspot.com,1,maaf hubung sambung selamat noanda resmi raih hadiah ptcare pin bh uinfo klik
352,maaf kami sudah menghubungi tpi tdk tersmbung No.anda resmi meraih hadiah ke-2 dri PT.MKIOS PIN;M248K81 cek pin anda di www.hadiahresmi-mkios29.blogspot.com,1,maaf hubung tersmbung noanda resmi raih hadiah ptmkios pinmk cek pin
353,"Maaf saya Bu Nur, tanah yang di tanjung api-api saya sudah lihat dan sudah cocok, untuk masalah harga tolong hubungi suami saya aja, pak H.SULAIMAN di no hp. 08xxxxxx, karena kebetulan saya ada acara.Tks",1,maaf bu nur tanah tanjung apiapi lihat cocok harga tolong hubung suami hsulaiman nomor hp xxxxxx acaratks
354,"Maaf' Soal Angsuran bulan ini Pembayaran harus melalui ke bpk.Yogi, HP: 08562115779, soalnya sdh dikuasakan",1,maaf angsur bayar bpkyogi hp kuasa
355,"Maaf tolong uangnya ditransfer saja ke Bank xxx An. xxx No.Rek 2952149xxx, bila sudah ditransfer SMS saja, terima kasih",1,maaf tolong uang transfer bank xxx an xxx norek xxx transfer sms terima kasih
356,"Maaf, hanya iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT s.d 200JT dg KTP d KARTU KREDIT, Bunga Flat, simpan sms ni a/hub. 085717559229 ; 02199001886",1,maaf iklan tawar pinjam uang tunai jamin jt sd jt ktp d kartu kredit bunga flat simpan sms ni ahub
357,"Maaf‟ Cuma ingatkan soal kontrakan kalau mau diteruskan/bayar, Harap ke Bpk Chandra, No: 082374910777, Soalnya sys dh kuasakan sepenuhnya. Maaf Cuma sms",1,maaf ingat kontra diteruskanbayar harap chandra nomor sys kuasa sepenuh maaf sms
358,"Maaf…! saya bu RATNA meganai RUMAH saya Sudah liat, soalnya saya lagi di bandara silahkan hubungi suami saya H. ARIF ISKANDAR,SE hp:081218844557 trims.",1,maaf bu ratna meganai rumah lihat bandara silah hubung suami h arif iskandarse hp trims
359,"Mah,esian plz kna no 085741670427 nu 20 rbu ayena",1,mahesian plz kena nomor nu rbu ayena
360,"Mamah pangmeserkeun heula pulsa As, 20 rb,kana nomor ieu, 085347398779 tong nelpon nuju riiweh ayeuna penting!",1,mamah pangmeserkeun heula pulsa as rbkana nomor ieu tong telpon nuju riiweh ayeuna
361,"Manfaatkan fasilitas pinjaman tanpa jaminan, syarat F.copy KTP, Kartu kredit, proses 3 hari kerja, info, hub: Rasti 021 91998977",1,manfaat fasilitas pinjam jamin syarat fcopy ktp kartu kredit proses kerja informasi hubung rasti
362,Manfaatkan segera creditCard anda utk apply pinjaman 20-250jt ada cashback berminat hub: Bintang 021-27450166.tks,1,manfaat creditcard apply pinjam jt cashback minat hubung bintang terimakasih
363,Mau Liburan Gratis ke Lombok Sambil Belajar Foto? Klik http://goo.gl/FVcnW .Paket Internet HANYA Rp1500 dpt 7MB/1hr. hub *100*15# .Cek status paket di *889# <<,1,libur gratis lombok ajar foto klik paket internet rupiah mbhr hubung cek status paket
364,Mau Nissan Juke?Ayo beli POPMIE skrg dan kirim kodenya di *200*200*Kodeuniq# siapa tahu kamu pemenangnya.Hati2 penipuan CS:02171790989 klik http://goo.gl/dm7PK,1,nissan jukeayo beli popmie kirim kode kodeuniq pemenangnyahati tipu cs klik
365,Mau Uang Tunai 1jt?Ayo gabung layanan Video Cliponyu & Keluarkan jurus gombal-mu yg paling dahsyat utk host2 cantik Cliponyu. Ketik CLIP ke 99900.CS:02129657333,1,uang tunai jtayo gabung layan video cliponyu keluar jurus gombal dahsyat host cantik cliponyu ketik clip cs
366,"MEGA CELL Cari agen pulsa 1 Cip ke semua Operator Harga : V.5 = 4000 V.10 =8000 V.20 =16rb, dll Berminat ketik INFO kirim ke :085352444400",1,mega cell cari agen pulsa cip operator harga v v v lain minat ketik informasi kirim
367,"MEGA PRIMA TAMA PROMO DISCON 20-50% Blackberry dacota rp. 2.700.000 onyx 2 rp. 1,8 iphon,ipad Laptop, Camera, DLL INFO www.megaprimatama.com PIN BB 2A9EA404",1,mega prima tama promo diskon blackberry dacota rupiah onyx rupiah iphonipad laptop camera lain informasi pin bb aea
368,meganai Ruma bpk/ibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy 085399700354 Dr.H.IRAWAN,1,meganai ruma bpkibu jual sd surpai minat telepon tembus harga hubung suami drhirawan
369,"Melayani fasilitas pinjaman dana tunai melalui jaminan BPKB mobil. Cover area seluruh daerah Indonesia..bunga 0,8 -1% flat /bulan, No BI Cheking, proses cepat,, data lngsng dijemput pihak survey kami(BFI finance) Hub Oktra Mariadi Sihaloho Cp : 082122483312",1,layan fasilitas pinjam dana tunai jamin bpkb mobil cover area daerah indonesiabunga flat nomor bi cheking proses cepat data langsung jemput survey kamibfi finance hubung oktra mariadi sihaloho cp
370,"MELEJIT PINTAR,kursus suami-isteri aktifasi smangat bljr&penguatan fungsi i=otak anak agar prestasi mningkat.Telepon 02749447574 atau ketik OK sms ke 081931753240",1,lejit pintarkursus suamiisteri aktifasi smangat bljrpenguatan fungsi iotak anak prestasi mningkattelepon ketik ok sms
371,"Mengenai Rumah Bpk/Ibu yg mau di jual sdh di survey dan sy berminat,sy telpon tdk bisa tembus. masalah hrg hub suami sy. 0823-7390-1777 Dr.H.IRAWAN",1,rumah bpkibu jual survey berminatsy telepon tembus harga hubung suami drhirawan
372,"Mengenai Uang kontrakan kalau Masih Mau Di terusin Harap ke bpk, Suyono, Nomor Hp: 082127377377, Soalnya shd sya kuasakan Penuh ke dia, Maaf Cuma sms",1,uang kontra terusin harap suyono nomor hp shd kuasa penuh maaf sms
373,"MODAL USAHA : Solusi keuangan anda hanya copy ktp, kartu kredit, npwp, no rek pribdi bisa dapat 125 - 200 jt dr bank hub LIA di 085710489257 082112755426 91066949",1,modal usaha solusi uang copy ktp kartu kredit npwp nomor rek pribdi jt bank hubung lia
374,"Mohon maaf, Promosi pinjaman uang tunai, syarat copy kartu kredit, bunga mulai 1,5 % bln, gratis asuransi, hub ANI 021 - 91949720 / LIA 021 - 34343669 , proses cepat",1,mohon maaf promosi pinjam uang tunai syarat copy kartu kredit bunga gratis asuransi hubung ani lia proses cepat
375,"Mudahnya KTA baru untuk pinjaman s/d 200 jt.. bunga 1,5% & gratis asuransi.. copy KTP dan kartu kredit atau slip gaji Hub: mido 021 - 99399003",1,mudah pinjam sd jt bunga gratis asuransi copy ktp kartu kredit slip gaji hubung mido
376,"NAGAMAS ELECKTRONIK BB Dakota>2,4jt BB Davis>900rb BB Gemini>rbq BB Torch>1,7jt DLL Call. 085777779458 Sms. 0818433247 Pin BB: 2A550530 www.nagamas-cell.com",1,nagamas elecktronik bb dakotajt bb davisrb bb geminirbq bb torchjt lain telepon sms pin bb a
377,Nak ini ayah. Tolong kirimin ayah uang 500rb ke no rek 0385-0100-7302-504 a/n Yanti. Ayah lg dikantor polisi ngurus surat tilang. Mks,1,nak ayah tolong kirimin ayah uang nomor rek an yanti ayah kantor polisi ngurus surat tilang terimakasih
378,Nanti kalau mau di bayar/di transfer harap hubungi dulu atasan saya Bpk ARDIANSA no tlp; 085797136879 soalnya ada perubahan pembayaran trima kasih.,1,bayardi transfer harap hubung atas ardiansa nomor telepon ubah bayar trima kasih
379,"Nanti kalau mau transfer, tipon dulu di no baru saya ini. 085624347737 soalnya ada perubahan no rekening. terima kasih",1,transfer tipon nomor ubah nomor rekening terima kasih
380,"Nasabah Bank BRI Yth, Selamat Anda Mndptkan Cek Tunai Rp.27jt dari BANK RAKYAT INDONESIA Pin : (ijh76k79) u/Info klik dan Kunjungi :www.hadiahBRI.blogspot.com",1,nasabah bank bri hormat selamat cek tunai rpjt bank rakyat indonesia pin ijhk uinfo klik kunjung
381,Nasabah BANK BRI yth; No Rek Anda Mdpt hadiah Cek Rp. 27jt Dari BRI UNTUNG BELIUNG BRITAMA Pin Anda: (ijh76k79) Info klik di www.info,1,nasabah bank bri hormat nomor rek mdpt hadiah cek rupiah jt bri untung beliung britama pin ijhk informasi klik
382,Nasabah BRI yth. Anda dapat cek. 27.juta dari undian BRI Kode triplle cek anda (02599875) info hadiah klik www.bripusat2016.blogspot.com,1,nasabah bri hormat cek juta undi bri kode triplle cek informasi hadiah klik
383,Nasabah BRI Yth. Norek anda terpilih sebagai pemenang UNDIAN BRI-2016 KODE PIN anda (ijh76k79) U\info HADIAH anda klik: www.undian2016bri.blogspot.co.id,1,nasabah bri hormat norek pilih menang undi bri kode pin ijhk uinfo hadiah klik
384,"NASABAH Yth, Anda Di Minta Menghub BRI Prihal Tabugan Anda dapat Cek Rp.27jt dri BRI dgn KODE CEK: 02599875 INFO Klik: www.callcenterbankbri.blogspot.co.id",1,nasabah hormat menghub bri prihal tabugan cek rpjt bri kode cek informasi klik
385,Nasabah yth.rekning tbungn anda ERROR&hrus di monitor ulang agar bisa di gunakn kmbli.maaf sblum ke kntor hrap hub pk ARYADHI dlu di.0816288602.tks,1,nasabah ythrekning tbungn errorhrus monitor ulang gunakn kmblimaaf kantor hrap hubung pakai aryadhi ditks
386,Nasabah Yth: Rek anda mndpt cek Rp.27jt kode cek anda (02599875) Info Hub: 085828523888. atau klik www.hadiahbankbri2016.blogspot.co.id,1,nasabah hormat rek mndpt cek rpjt kode cek informasi hubung klik
387,"NASIB:Berbagi, berbakti Rutinkan 2 hal ini Maka ringanlah beban2 hidup. dpt wallppr di http://m.m4in.biz/r?74WhuM STOP: *123*66# / ketik UNREG NASIB ke 92828 CS: 087789917018",1,nasibberbagi bakti rutin ringan beban hidup wallppr stop ketik unreg nasib cs
388,NASIB:Nutrisi otak slh 1 nya berfikir positif. klo sdh segala hal bs jd ilmu. dpt wallppr di http://m.m4in.biz/r?jXPC42 STOP: *123*66# / ketik UNREG NASIB ke 92828 CS: 087789917018,1,nasibnutrisi otak salah nya berfikir positif ilmu wallppr stop ketik unreg nasib cs
389,NFO RESMI Nomor Anda:089772xxxxx Terpilih Men-dpt HADIAH Langsung Dari PT.TRI 3Care PIN.Pemenang Anda: F8HJ7TL Utk/Info Lengkap klik; www.HadiahTri3Care.blogspot.com,1,nfo resmi nomor andaxxxxx pilih mendpt hadiah langsung pttri care pinpemenang fhjtl utkinfo lengkap klik
390,No.ID Pengisian pulsa M-Tronil Anda (672AT88) Mendapatkan HADIAH PROGRAM Poin isi ulang M-Tronik U/info Resmi Pemenang klik www.isiulangmtronik.webs.com,1,noid isi pulsa mtronil at hadiah program poin isi ulang mtronik uinfo resmi menang klik
391,Pangmeulikeun heula pulsa bpa anu simpati 20ribu we ke digantian ku bpa ieu nomor na nya 081356256931,1,pangmeulikeun heula pulsa bpa anu simpati ribu we ganti ku bpa ieu nomor na nya
392,Pelanggan Yth SimCARD Anda M-dptkan Cek Tuanai Rp:27jt Dari PT.TRICARE INDONESIA Pin Anda HDR7JN7 U/Cek Pin Kunjungi www.programundiantricare-2015.blogspot.co.id,1,langgan hormat simcard mdptkan cek tuanai rpjt pttricare indonesia pin hdrjn ucek pin kunjung
393,Pelanggan Yth Slmt kartu GSM Anda men-dpt TABUNGAN HAJI Rp100jt dari Kopi jahe HUT ke 61 no PIN 25efg477r U/info sgr Hub : 082374432257 pelaksana PT. SIDOMUNCUL,1,langgan hormat selamat kartu gsm mendpt tabung haji rpjt kopi jahe hut nomor pin efgr uinfo sgr hubung laksana pt sidomuncul
394,"Pelanggan yth, Anda mendapatkan hadiah ke (2) dari, POIN PLUS PLUS INDOSAT. Pin pemenang: b89c7h9 info pemenang klik www.indosatpoinplus-7887.webs.com",1,langgan hormat hadiah poin plus plus indosat pin menang bch informasi menang klik
